SITE_ID,NEW_AREA_NAME,SITE_RANKED_NGR,SITE_RANKED_EASTING,SITE_RANKED_NORTHING,N_SURVEYS,FIRST_SURVEY,LAST_SURVEY
12692,Northumbria,NZ2920014800,429200,514800,2,30/06/2004,30/06/2010
30666,Essex Norfolk and Suffolk,TG0610238374,606102,338374,1,13/06/2008,13/06/2008
11498,Cumbria and Lancashire,SD2930084600,329300,484600,3,03/09/1991,30/06/1999
52343,Cumbria and Lancashire,NY5419976393,354199,576393,11,21/08/2013,03/09/2024
40550,Yorkshire,SE8006748685,480067,448685,1,10/11/2009,10/11/2009
42367,Wessex,ST4501512626,345015,112626,2,18/04/2012,01/05/2018
6033,Lincolnshire and Northamptonshire,TF1540018200,515400,318200,2,29/01/1988,12/04/1994
22823,Yorkshire,SE6950583231,469505,483231,1,03/07/2006,03/07/2006
9316,Devon and Cornwall,SX8275053180,282750,53180,6,20/05/1996,11/06/2024
19779,Cumbria and Lancashire,NY3859463994,338594,563994,1,20/04/2006,20/04/2006
4484,Cambridgeshire and Bedfordshire,TL6948774163,569487,274163,7,23/11/1990,05/09/2024
30395,Staffordshire Warwickshire and West Midlands,SK1017260146,410172,360146,1,03/04/2008,03/04/2008
9655,Devon and Cornwall,SS9417027070,294170,127070,14,14/08/1997,10/08/2022
65105,Yorkshire,SK3542475521,435424,375521,1,03/09/2015,03/09/2015
49266,Lincolnshire and Northamptonshire,TF0154900903,501549,300903,2,24/09/2013,21/04/2015
71663,Yorkshire,SE0230135189,402301,435189,1,18/09/2018,18/09/2018
66285,Solent and South Downs,SZ2886291808,428862,91808,1,01/03/2016,01/03/2016
9262,Essex Norfolk and Suffolk,TG1437030868,614370,330868,1,03/12/2002,03/12/2002
7033,Greater Manchester Merseyside and Cheshire,SD9440017500,394400,417500,2,02/05/1995,29/04/2004
29031,West Thames,SU9556677424,495566,177424,18,08/09/2004,21/08/2024
78104,Cumbria and Lancashire,NY1700500519,317005,500519,2,08/08/2023,26/09/2024
22891,Yorkshire,SE7246795786,472467,495786,4,04/07/2006,04/09/2024
11657,Cumbria and Lancashire,SD3520892800,335208,492800,2,17/08/1994,03/08/2015
21994,Devon and Cornwall,SS2313400151,223134,100151,4,24/09/1987,28/09/2016
25585,Devon and Cornwall,SW6990022990,169900,22990,1,11/08/1987,11/08/1987
3482,Northumbria,NT9256508324,392565,608324,20,31/08/1993,27/07/2023
49689,Lincolnshire and Northamptonshire,TF3390227144,533902,327144,1,27/03/2013,27/03/2013
9325,Devon and Cornwall,SX6529087010,265290,87010,10,10/07/1996,24/08/2023
35191,Kent and South London,TQ3640070500,536400,170500,3,14/11/1991,14/09/2023
9011,Yorkshire,SE1350048500,413500,448500,5,24/08/1999,25/06/2008
1425,Shropshire Herefordshire Worcestershire and Gloucestershire,SJ4631816635,346318,316635,5,24/06/1992,27/07/2005
7732,Lincolnshire and Northamptonshire,TF0990084300,509900,384300,1,19/01/1995,19/01/1995
72004,Solent and South Downs,TQ3358628478,533586,128478,2,24/08/2021,20/09/2023
5650,Staffordshire Warwickshire and West Midlands,SP2380061400,423800,261400,2,17/05/1994,16/06/1998
5743,Staffordshire Warwickshire and West Midlands,SP0540069400,405400,269400,3,09/06/1991,27/07/1998
9627,Devon and Cornwall,SS8911036090,289110,136090,5,03/07/1998,05/08/2022
28323,Solent and South Downs,SU7080607781,470806,107781,3,18/05/2007,06/08/2021
9412,Devon and Cornwall,SX7259055500,272590,55500,6,20/08/1997,07/09/2023
57063,West Thames,SU8177038608,481770,138608,1,17/06/2014,17/06/2014
78063,Cumbria and Lancashire,NY2120601176,321206,501176,2,04/08/2023,11/07/2024
30268,Solent and South Downs,SU3453921610,434539,121610,16,07/09/2010,11/09/2024
31435,Greater Manchester Merseyside and Cheshire,SJ4535255280,345352,355280,1,26/09/2008,26/09/2008
32075,Wessex,ST4174826278,341748,126278,3,13/08/2008,15/08/2008
7284,West Thames,SU1448095847,414480,195847,14,23/05/2002,18/10/2022
28327,Solent and South Downs,SZ5034488566,450344,88566,1,27/09/2007,27/09/2007
4073,Cumbria and Lancashire,SD5392920658,353929,420658,1,31/07/1995,31/07/1995
9868,Devon and Cornwall,SS6080025690,260800,125690,5,28/08/1996,19/07/2018
6793,Greater Manchester Merseyside and Cheshire,SJ8878059660,388780,359660,1,31/10/1997,31/10/1997
6586,Lincolnshire and Northamptonshire,TF4610060100,546100,360100,2,18/06/1993,20/06/1996
8104,Yorkshire,TA0293190794,502931,490794,6,11/09/1997,23/09/2024
4284,Solent and South Downs,SU3690004400,436900,104400,1,06/09/2001,06/09/2001
7855,Lincolnshire and Northamptonshire,TF0650093000,506500,393000,1,21/12/1995,21/12/1995
9238,Devon and Cornwall,SS8514017630,285140,117630,18,29/07/1996,08/08/2023
9667,Staffordshire Warwickshire and West Midlands,SP1840553590,418405,253590,4,12/06/1995,08/09/2015
10211,Shropshire Herefordshire Worcestershire and Gloucestershire,SO5300044500,353000,244500,1,04/10/2002,04/10/2002
21262,Staffordshire Warwickshire and West Midlands,SK0949837445,409498,337445,4,14/02/2001,02/09/2024
25457,Devon and Cornwall,SS3404001880,234040,101880,4,11/06/1984,30/09/1996
7730,Lincolnshire and Northamptonshire,TF0940086100,509400,386100,1,19/01/1995,19/01/1995
5673,Cumbria and Lancashire,SD7245457330,372454,457330,1,16/08/1993,16/08/1993
13152,Hertfordshire and North London,TL1090013900,510900,213900,2,12/10/1995,19/05/2004
32896,Cumbria and Lancashire,NY4164616513,341646,516513,1,26/07/2009,26/07/2009
6848,Greater Manchester Merseyside and Cheshire,SJ4287973404,342879,373404,1,08/07/1999,08/07/1999
7720,Lincolnshire and Northamptonshire,TF2550072400,525500,372400,1,08/12/1994,08/12/1994
35213,Kent and South London,TQ2341076151,523410,176151,2,15/06/2010,18/06/2012
35928,Lincolnshire and Northamptonshire,SK7419204218,474192,304218,3,19/09/2010,18/03/2014
3813,Yorkshire,SE1930086000,419300,486000,9,09/08/1999,13/08/2013
546,Essex Norfolk and Suffolk,TL9340024100,593400,224100,4,23/01/1997,05/02/2015
3944,Yorkshire,SE4038406979,440384,406979,6,20/04/1983,29/06/1999
13767,Northumbria,NZ0460016800,404600,516800,6,08/11/1995,14/09/2022
7638,Cumbria and Lancashire,SD8116169216,381161,469216,3,24/06/2002,22/07/2014
7329,Devon and Cornwall,SX0495077300,204950,77300,17,27/07/1980,22/08/2023
51723,Solent and South Downs,SU5627635199,456276,135199,1,02/10/2013,02/10/2013
4479,Cambridgeshire and Bedfordshire,TL7734071623,577340,271623,4,19/06/1992,11/04/2007
32433,West Thames,SU7318459858,473184,159858,2,13/03/2009,29/03/2012
47565,West Thames,SP0078506602,400785,206602,1,13/03/2013,13/03/2013
1627,Essex Norfolk and Suffolk,TF9220033600,592200,333600,10,11/04/1988,30/06/2021
32531,Cambridgeshire and Bedfordshire,TL6394568074,563945,268074,3,29/01/2008,14/03/2014
43366,Solent and South Downs,SU2834513727,428345,113727,8,25/07/2012,20/09/2024
78105,Cumbria and Lancashire,NY3673305885,336733,505885,2,11/08/2023,12/08/2024
30905,Devon and Cornwall,SX3710091400,237100,91400,1,11/10/1996,11/10/1996
6861,Greater Manchester Merseyside and Cheshire,SJ4771869834,347718,369834,1,28/07/1999,28/07/1999
22255,Yorkshire,SK4455480850,444554,380850,1,20/06/2006,20/06/2006
32144,Hertfordshire and North London,TL3193812156,531938,212156,1,29/03/1978,29/03/1978
21140,Hertfordshire and North London,TL1548905440,515489,205440,1,13/07/2006,13/07/2006
560,Essex Norfolk and Suffolk,TL7590037600,575900,237600,4,27/01/1997,04/03/2015
75883,Solent and South Downs,SU3500734035,435007,134035,8,20/09/2021,12/09/2024
5678,Cumbria and Lancashire,SD6987250313,369872,450313,3,07/09/1993,19/07/2004
17671,Staffordshire Warwickshire and West Midlands,SK2126241055,421262,341055,1,15/11/2005,15/11/2005
36716,Devon and Cornwall,SX5642091980,256420,91980,3,27/06/2011,19/06/2024
71928,Cumbria and Lancashire,NY6875923337,368759,523337,1,11/10/2018,11/10/2018
66530,Yorkshire,SE3608190676,436081,490676,2,13/09/2016,28/08/2024
12941,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8840034800,388400,234800,2,14/05/1986,27/04/1993
4190,Cumbria and Lancashire,SD6606150051,366061,450051,13,01/08/1984,12/06/2024
13805,Cumbria and Lancashire,NY3660084000,336600,584000,1,01/09/2004,01/09/2004
5632,Essex Norfolk and Suffolk,TG3102916566,631029,316566,5,04/09/2001,15/08/2005
343,Staffordshire Warwickshire and West Midlands,SK1350022800,413500,322800,5,21/07/1993,04/08/2023
69010,Cumbria and Lancashire,SD6116257653,361162,457653,1,22/06/2017,22/06/2017
9200,Devon and Cornwall,SS8767036110,287670,136110,16,06/07/1998,28/08/2024
7384,Kent and South London,TQ6498448444,564984,148444,6,08/08/2002,07/08/2023
5429,Cumbria and Lancashire,NY5128994887,351289,594887,18,17/07/2002,10/08/2023
5255,Cumbria and Lancashire,NY2957225375,329572,525375,3,15/07/2002,31/08/2010
11867,Yorkshire,SE0115225821,401152,425821,5,19/09/2003,25/08/2023
131,Staffordshire Warwickshire and West Midlands,SJ9145534968,391455,334968,1,24/09/1999,24/09/1999
4581,Cambridgeshire and Bedfordshire,TL8520084500,585200,284500,7,07/04/1989,07/08/2024
25331,Devon and Cornwall,SW9307065320,193070,65320,1,11/06/1986,11/06/1986
24967,Northumbria,NU0890001300,408900,601300,1,04/10/2006,04/10/2006
24423,Devon and Cornwall,SX1180075500,211800,75500,3,04/08/1980,22/08/1997
66605,Cambridgeshire and Bedfordshire,TL4464257694,544642,257694,4,24/03/2016,13/09/2019
3520,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7772022470,377720,222470,6,17/02/1981,25/07/2001
9545,Devon and Cornwall,SX9380097700,293800,97700,1,17/06/1997,17/06/1997
25330,Devon and Cornwall,SW9260063820,192600,63820,1,09/06/1986,09/06/1986
35338,Cumbria and Lancashire,NY4406448513,344064,548513,1,03/09/1980,03/09/1980
13122,Shropshire Herefordshire Worcestershire and Gloucestershire,SO8580022000,385800,222000,2,14/05/1986,03/08/1992
1351,Shropshire Herefordshire Worcestershire and Gloucestershire,SO4440085500,344400,285500,5,01/07/1993,27/06/2013
73024,Cumbria and Lancashire,NY1688325547,316883,525547,1,10/07/2019,10/07/2019
10555,Solent and South Downs,TQ4596620367,545966,120367,5,02/09/2003,05/09/2007
13157,Wessex,SZ1824094388,418240,94388,4,10/08/2004,22/08/2011
22814,Yorkshire,SE6859379913,468593,479913,4,12/09/1997,30/08/2018
1608,Essex Norfolk and Suffolk,TG3670013900,636700,313900,3,06/08/1987,17/09/2002
5718,Solent and South Downs,SU7668325632,476683,125632,7,12/07/2002,25/06/2008
7913,Lincolnshire and Northamptonshire,TF3190098900,531900,398900,1,26/01/1995,26/01/1995
26710,Yorkshire,SE2105675512,421056,475512,3,07/06/2007,28/08/2024
25601,Devon and Cornwall,SW4578035050,145780,35050,1,05/06/1987,05/06/1987
70905,Hertfordshire and North London,TL2294216602,522942,216602,7,12/07/2017,04/04/2023
4641,Cambridgeshire and Bedfordshire,TL4800060400,548000,260400,17,16/01/1988,17/09/2019
8526,Solent and South Downs,TQ2150013700,521500,113700,3,22/08/2002,31/08/2018
5609,Cumbria and Lancashire,NY0554629130,305546,529130,7,04/08/2003,21/07/2023
35992,Solent and South Downs,SU5803329279,458033,129279,1,23/09/2010,23/09/2010
80139,Devon and Cornwall,SY3404392477,334043,92477,1,18/09/2024,18/09/2024
4343,Yorkshire,SK2980495516,429804,395516,4,07/01/1986,28/08/2012
31883,Hertfordshire and North London,TL3810008300,538100,208300,1,13/10/1992,13/10/1992
12453,Greater Manchester Merseyside and Cheshire,SJ5321593614,353215,393614,1,13/07/2000,13/07/2000
65083,Devon and Cornwall,SS8344035440,283440,135440,3,13/08/2015,08/08/2017
6260,Solent and South Downs,SU4602020359,446020,120359,1,15/08/2002,15/08/2002
1386,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6180070200,361800,270200,1,13/09/2006,13/09/2006
9862,Devon and Cornwall,SS6932032520,269320,132520,5,15/08/1996,12/09/2018
51207,Kent and South London,TR3050159545,630501,159545,1,01/10/2013,01/10/2013
13761,Northumbria,NZ1950019300,419500,519300,4,04/11/2004,14/09/2022
67145,Northumbria,NZ4637719170,446377,519170,3,01/06/2016,08/05/2017
258,Staffordshire Warwickshire and West Midlands,SK1010037800,410100,337800,5,01/11/1995,16/08/2022
43683,Solent and South Downs,TQ3312120884,533121,120884,1,07/08/2012,07/08/2012
22974,Yorkshire,SE7752483733,477524,483733,1,22/06/2006,22/06/2006
10797,Shropshire Herefordshire Worcestershire and Gloucestershire,SO6230045100,362300,245100,2,12/08/2003,04/09/2012
24623,Northumbria,NY9830039100,398300,539100,1,08/10/2006,08/10/2006
13646,Cumbria and Lancashire,NY3207982019,332079,582019,2,08/07/1996,02/09/2004
29462,Yorkshire,SE3130010100,431300,410100,3,19/04/1983,04/09/1991
5527,Cumbria and Lancashire,SD5066395657,350663,495657,16,06/09/1993,15/06/2023
21992,Devon and Cornwall,SX0693665440,206936,65440,2,21/07/2006,22/07/2019
4826,Cambridgeshire and Bedfordshire,TF7164500502,571645,300502,10,13/02/1990,04/07/2024
78884,Devon and Cornwall,SS7830226664,278302,126664,1,16/08/2023,16/08/2023
9826,Devon and Cornwall,SS6280010700,262800,110700,2,31/07/1996,06/09/1999
9522,Devon and Cornwall,SX5640891931,256408,91931,2,19/08/1998,20/07/2023
16789,Cumbria and Lancashire,SD5510453851,355104,453851,3,30/07/1992,26/08/2005
48583,Hertfordshire and North London,TQ0425392864,504253,192864,1,04/06/2013,04/06/2013
1776,Essex Norfolk and Suffolk,TG2830017800,628300,317800,2,10/11/1993,08/01/1996
8975,West Thames,SU4259172238,442591,172238,13,20/10/2000,07/11/2013
13502,Wessex,ST6360042800,363600,142800,2,13/09/1991,08/08/2012
31488,Cambridgeshire and Bedfordshire,SP5997538053,459975,238053,1,01/10/2008,01/10/2008
43702,Shropshire Herefordshire Worcestershire and Gloucestershire,SO3263685890,332636,285890,1,20/06/2012,20/06/2012
11318,Cumbria and Lancashire,SD8086662637,380866,462637,2,07/09/1992,29/08/2003
11468,Cumbria and Lancashire,NY3160005300,331600,505300,2,27/07/1992,19/08/1996
6994,Greater Manchester Merseyside and Cheshire,SJ9088978697,390889,378697,1,19/08/1996,19/08/1996
689,Essex Norfolk and Suffolk,TM0680033500,606800,233500,21,23/08/1983,20/06/2024
25068,Devon and Cornwall,SX5444073200,254440,73200,2,06/07/1983,30/07/1998
29709,Cambridgeshire and Bedfordshire,TL5844045332,558440,245332,3,10/02/2005,25/03/2008
30966,Cumbria and Lancashire,NY6138305246,361383,505246,4,17/06/1985,06/08/1997
51966,Yorkshire,SE8708641143,487086,441143,1,11/07/2013,11/07/2013
38087,Wessex,ST5780762910,357807,162910,1,05/07/2011,05/07/2011
78825,Devon and Cornwall,ST2695500422,326955,100422,2,21/09/2023,17/05/2024
7309,Devon and Cornwall,SX5263065270,252630,65270,13,11/06/1997,24/06/2014
37797,Kent and South London,TQ6700058760,567000,158760,2,20/04/2011,08/05/2015
19493,Wessex,ST7297709622,372977,109622,3,27/04/2006,17/05/2012
30086,Yorkshire,SK2320099900,423200,399900,4,09/01/1986,19/10/1993
32404,Essex Norfolk and Suffolk,TG0408925352,604089,325352,2,26/02/2009,03/03/2015
50394,Solent and South Downs,TQ5045819254,550458,119254,1,20/08/2015,20/08/2015
25466,Northumbria,NY6550085000,365500,585000,1,11/09/2006,11/09/2006
16879,Northumbria,NY7800052400,378000,552400,1,11/08/2005,11/08/2005
28680,Solent and South Downs,SU2060805091,420608,105091,3,24/08/2007,09/07/2019
32022,Hertfordshire and North London,TQ0440080600,504400,180600,1,26/04/1988,26/04/1988
74764,West Thames,SU6950056300,469500,156300,1,04/11/1991,04/11/1991
11599,Cumbria and Lancashire,SD2360997494,323609,497494,2,18/08/1993,12/09/2013
6072,Lincolnshire and Northamptonshire,SP9070067200,490700,267200,1,22/05/1989,22/05/1989
25898,Devon and Cornwall,SX1000010000,210000,10000,1,07/06/1996,07/06/1996
12623,Wessex,SU1730019300,417300,119300,5,14/06/2004,03/05/2011
10798,Shropshire Herefordshire Worcestershire and Gloucestershire,SO5260062800,352600,262800,1,11/07/2003,11/07/2003
32242,Kent and South London,TQ2895038260,528950,138260,1,04/05/2006,04/05/2006
7065,Yorkshire,SE2076280297,420762,480297,18,17/10/2001,06/08/2021
23622,Cumbria and Lancashire,NY4170077600,341700,577600,1,12/09/2006,12/09/2006
4279,Solent and South Downs,SU3438712382,434387,112382,1,07/09/2001,07/09/2001
12952,Shropshire Herefordshire Worcestershire and Gloucestershire,SO5761000250,357610,200250,1,14/06/1995,14/06/1995
341,Staffordshire Warwickshire and West Midlands,SK1480018500,414800,318500,2,20/07/1993,08/04/1997
41348,Cumbria and Lancashire,SD6343650291,363436,450291,16,05/07/2011,11/10/2018
12960,Shropshire Herefordshire Worcestershire and Gloucestershire,SO7904011562,379040,211562,2,05/06/1995,01/05/2007
11479,Cumbria and Lancashire,NY3240008500,332400,508500,2,22/07/1992,04/09/1996
44501,Yorkshire,NZ8978809042,489788,509042,3,20/09/2012,04/10/2023
6639,Lincolnshire and Northamptonshire,TF5480068700,554800,368700,4,14/04/1986,12/05/2015
36805,Cumbria and Lancashire,SD7000397249,370003,497249,1,16/10/2010,16/10/2010
72423,Hertfordshire and North London,SU9883899247,498838,199247,2,06/03/2019,26/04/2022
7053,Solent and South Downs,SU6268508379,462685,108379,2,15/08/2001,23/09/2002
17276,Yorkshire,SE3130052300,431300,452300,1,08/06/2005,08/06/2005
69043,Hertfordshire and North London,TL0293602096,502936,202096,4,04/08/2017,18/07/2024
10648,West Thames,SP4456808704,444568,208704,17,14/06/2001,19/09/2024
11075,Cumbria and Lancashire,SD5880115638,358801,415638,11,04/07/1995,09/09/2005
9932,Shropshire Herefordshire Worcestershire and Gloucestershire,SJ4960012400,349600,312400,1,01/09/1994,01/09/1994
7313,Devon and Cornwall,SX5702069440,257020,69440,2,29/06/1998,10/06/2002
8635,Solent and South Downs,SU7990006300,479900,106300,1,25/03/1999,25/03/1999
13832,Cumbria and Lancashire,NT2087002951,320870,602951,1,02/09/2004,02/09/2004
20912,Essex Norfolk and Suffolk,TG0355435282,603554,335282,1,14/02/2003,14/02/2003
21229,Essex Norfolk and Suffolk,TF9169113167,591691,313167,1,27/03/2006,27/03/2006
69825,Cumbria and Lancashire,SD8929232218,389292,432218,1,01/08/2017,01/08/2017
11264,Devon and Cornwall,SX5448282006,254482,82006,5,28/07/1998,15/07/2013
78597,Devon and Cornwall,SS7745048210,277450,148210,2,30/08/2023,28/06/2024
9874,Devon and Cornwall,SS5680030300,256800,130300,2,05/09/1996,21/09/1999
6496,Greater Manchester Merseyside and Cheshire,SJ8000083800,380000,383800,2,27/10/1993,25/06/1996
21021,Essex Norfolk and Suffolk,TG2271732051,622717,332051,1,23/01/2004,23/01/2004
25716,Devon and Cornwall,SX4712060900,247120,60900,1,11/07/1998,11/07/1998
28964,Staffordshire Warwickshire and West Midlands,SK2067003224,420670,303224,4,22/07/2008,03/07/2014
1477,Essex Norfolk and Suffolk,TF9800025300,598000,325300,4,10/06/1986,24/04/1997
5577,Cumbria and Lancashire,NY1443720513,314437,520513,4,18/07/2006,17/10/2023
16093,Cumbria and Lancashire,SD6007389050,360073,489050,2,19/09/2005,25/09/2006
59483,Wessex,ST2954446994,329544,146994,1,08/08/2014,08/08/2014
5603,Cumbria and Lancashire,NY0679321752,306793,521752,7,04/08/2003,20/07/2023
8980,West Thames,SP1516008824,415160,208824,1,02/05/2002,02/05/2002
147,Staffordshire Warwickshire and West Midlands,SK2144011558,421440,311558,11,31/10/1990,13/02/2023
11183,Cumbria and Lancashire,NY4446519203,344465,519203,6,31/07/2003,22/06/2022
12670,Wessex,ST9510086600,395100,186600,1,30/06/1993,30/06/1993
43303,Wessex,ST7002286051,370022,186051,1,17/05/2012,17/05/2012
30346,Yorkshire,SE2460003900,424600,403900,1,31/10/1990,31/10/1990
1863,Essex Norfolk and Suffolk,TM1050079400,610500,279400,1,14/05/1999,14/05/1999
